hero,slot,ability,behavior,cast_point,damage_type,is_shard,is_scepter,anim_entry,anim_role,anim_instant_target,THREATS_ON_SELF,DISPLACEMENT_AFFORDANCE,ABILITY_TO_THREAT,THREAT_TIMING,THREAT_CATEGORY,THREAT_SEVERITY,LOTUS_WORTHY_INCOMING,ENEMY_CHANNEL_MODIFIERS,THREAT_TETHER_RANGE
oracle,7,oracle_prognosticate,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
oracle,10,special_bonus_unique_oracle_2,,,,,,,,,,,,,,,,,
oracle,11,special_bonus_unique_oracle_9,,,,,,,,,,,,,,,,,
oracle,12,special_bonus_unique_oracle_3,,,,,,,,,,,,,,,,,
oracle,13,special_bonus_unique_oracle_8,,,,,,,,,,,,,,,,,
oracle,14,special_bonus_unique_oracle_6,,,,,,,,,,,,,,,,,
oracle,15,special_bonus_unique_oracle_5,,,,,,,,,,,,,,,,,
oracle,16,special_bonus_unique_oracle_7,,,,,,,,,,,,,,,,,
oracle,17,special_bonus_unique_oracle,,,,,,,,,,,,,,,,,
pangolier,1,pangolier_swashbuckle,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_VECTOR_TARGETING,0.15,DAMAGE_TYPE_PHYSICAL,,,1,gap_close,,1,,1,1,1,1,,,
pangolier,2,pangolier_shield_crash,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
pangolier,3,pangolier_lucky_shot,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,5,pangolier_rollup,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.1,DAMAGE_TYPE_MAGICAL,1,,,,,,,,,,,,,
pangolier,6,pangolier_gyroshell,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,1.2,DAMAGE_TYPE_PHYSICAL,,,1,gap_close,,1,,1,1,1,1,,,
pangolier,7,pangolier_gyroshell_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
pangolier,8,pangolier_rollup_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
pangolier,9,pangolier_fortune_favors_the_bold,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,10,special_bonus_unique_pangolier_luckyshot_armor,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,11,special_bonus_unique_pangolier,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,12,special_bonus_unique_pangolier_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,13,special_bonus_unique_pangolier_shield_crash_herostacks,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,14,special_bonus_unique_pangolier_6,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,15,special_bonus_unique_pangolier_shield_crash_cooldown,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,16,special_bonus_unique_pangolier_3,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pangolier,17,special_bonus_unique_pangolier_5,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phantom_assassin,1,phantom_assassin_stifling_dagger,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_PHYSICAL,,,,,,,,1,,,,,,
phantom_assassin,2,phantom_assassin_phantom_strike,DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.25,,,,1,gap_close,1,1,,1,1,1,1,,,
phantom_assassin,3,phantom_assassin_blur,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.3,,,,,,,,,,,,,,,
phantom_assassin,4,phantom_assassin_fan_of_knives,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_UNIT_TARGET_FLAG_MAGIC_IMMUNE_ENEMIES,0.15,DAMAGE_TYPE_PHYSICAL,,1,,,,,,,,,,,,
phantom_assassin,5,phantom_assassin_immaterial,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phantom_assassin,6,phantom_assassin_coup_de_grace,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phantom_assassin,10,special_bonus_unique_phantom_assassin_4,,,,,,,,,,,,,,,,,
phantom_assassin,11,special_bonus_unique_phantom_assassin_7,,,,,,,,,,,,,,,,,
phantom_assassin,12,special_bonus_unique_phantom_assassin_3,,,,,,,,,,,,,,,,,
phantom_assassin,13,special_bonus_unique_phantom_assassin_5,,,,,,,,,,,,,,,,,
phantom_assassin,14,special_bonus_unique_phantom_assassin_6,,,,,,,,,,,,,,,,,
phantom_assassin,15,special_bonus_unique_phantom_assassin_strike_aspd,,,,,,,,,,,,,,,,,
phantom_assassin,16,special_bonus_unique_phantom_assassin_2,,,,,,,,,,,,,,,,,
phantom_assassin,17,special_bonus_unique_phantom_assassin,,,,,,,,,,,,,,,,,
phantom_lancer,1,phantom_lancer_spirit_lance,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phantom_lancer,2,phantom_lancer_doppelwalk,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.1,,,,,,,,,,,,,,,
phantom_lancer,3,phantom_lancer_phantom_edge,DOTA_ABILITY_BEHAVIOR_IGNORE_SILENCE|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_TOGGLE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
phantom_lancer,4,phantom_lancer_illusory_armaments,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phantom_lancer,6,phantom_lancer_juxtapose,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phantom_lancer,10,special_bonus_unique_phantom_lancer_lance_slow_duration,,,,,,,,,,,,,,,,,
phantom_lancer,11,special_bonus_unique_phantom_lancer_juxtapose_illusio_proc_chance,,,,,,,,,,,,,,,,,
phantom_lancer,12,special_bonus_unique_phantom_lancer_illusion_lances,,,,,,,,,,,,,,,,,
phantom_lancer,13,special_bonus_unique_phantom_lancer_doppelwalk_cast_range,,,,,,,,,,,,,,,,,
phantom_lancer,14,special_bonus_unique_phantom_lancer_lance_damage,,,,,,,,,,,,,,,,,
phantom_lancer,15,special_bonus_unique_phantom_lancer_juxtapose_damage_in,,,,,,,,,,,,,,,,,
phantom_lancer,16,special_bonus_unique_phantom_lancer_4,,,,,,,,,,,,,,,,,
phantom_lancer,17,special_bonus_unique_phantom_lancer_illusory_armaments_duration,,,,,,,,,,,,,,,,,
phoenix,1,phoenix_icarus_dive,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phoenix,2,phoenix_fire_spirits,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phoenix,3,phoenix_sun_ray,DOTA_ABILITY_BEHAVIOR_POINT,0.01,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phoenix,4,phoenix_sun_ray_toggle_move,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
phoenix,5,phoenix_dying_light,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,6,phoenix_supernova,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.01,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phoenix,7,phoenix_launch_fire_spirit,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
phoenix,8,phoenix_icarus_dive_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
phoenix,9,phoenix_sun_ray_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
phoenix,10,special_bonus_unique_phoenix_6,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,11,special_bonus_unique_phoenix_dying_light_damage,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,12,special_bonus_unique_phoenix_3,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,13,special_bonus_hp_regen_25,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,14,special_bonus_unique_phoenix_5,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,15,special_bonus_unique_phoenix_2,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,16,special_bonus_unique_phoenix_1,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
phoenix,17,special_bonus_unique_phoenix_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,1,primal_beast_onslaught,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0,DAMAGE_TYPE_PHYSICAL,,,1,gap_close,,1,,1,1,1,1,,,
primal_beast,2,primal_beast_trample,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
primal_beast,3,primal_beast_uproar,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
primal_beast,4,primal_beast_rock_throw,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.25,DAMAGE_TYPE_PHYSICAL,1,,,,,,,,,,,,,
primal_beast,5,primal_beast_onslaught_release,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
primal_beast,6,primal_beast_pulverize,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.25,DAMAGE_TYPE_MAGICAL,,,1,channel_start,1,1,,1,1,1,1,,,
primal_beast,7,primal_beast_colossal,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,10,special_bonus_attack_damage_30,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,11,special_bonus_unique_primal_beast_trample_magic_resist,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,12,special_bonus_unique_primal_beast_trample_cooldown,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,13,special_bonus_unique_primal_beast_uproar_armor,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,14,special_bonus_unique_primal_beast_trample_attack_damage,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,15,special_bonus_unique_primal_beast_roar_dispells,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
primal_beast,16,special_bonus_unique_primal_beast_colossal_trample,,,,,,,,,,,,,,,,,
primal_beast,17,special_bonus_unique_primal_beast_pulverize_duration,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
puck,1,puck_illusory_orb,DOTA_ABILITY_BEHAVIOR_ALT_CASTABLE|DOTA_ABILITY_BEHAVIOR_POINT,0.1 0.1 0.1 0.1 0.1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
puck,2,puck_waning_rift,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.1,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
puck,3,puck_phase_shift,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.01,,,,1,channel_start,,,,,,,,,,
puck,4,puck_ethereal_jaunt,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
puck,5,puck_puckish,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
puck,6,puck_dream_coil,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.1 0.1 0.1,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
puck,10,special_bonus_unique_puck_orb_damage,,,,,,,,,,,,,,,,,
puck,11,special_bonus_unique_puck_7,,,,,,,,,,,,,,,,,
puck,12,special_bonus_unique_puck,,,,,,,,,,,,,,,,,
puck,13,special_bonus_unique_puck_6,,,,,,,,,,,,,,,,,
puck,14,special_bonus_unique_puck_2,,,,,,,,,,,,,,,,,
puck,15,special_bonus_unique_puck_coil_damage,,,,,,,,,,,,,,,,,
puck,16,special_bonus_unique_puck_5,,,,,,,,,,,,,,,,,
puck,17,special_bonus_unique_puck_rift_radius,,,,,,,,,,,,,,,,,
pudge,1,pudge_meat_hook,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_PURE,,,1,gap_close,,,,1,1,1,1,,,
pudge,2,pudge_rot,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_TOGGLE,0 0 0 0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
pudge,3,pudge_flesh_heap,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
pudge,5,pudge_innate_graft_flesh,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pudge,6,pudge_dismember,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,1,channel_start,1,1,,1,1,1,1,,1,1
pudge,10,special_bonus_armor_5,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pudge,11,special_bonus_unique_pudge_4,,,,,,,,,,,,,,,,,
pudge,12,special_bonus_spell_lifesteal_8,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pudge,13,special_bonus_unique_pudge_7,,,,,,,,,,,,,,,,,
pudge,14,special_bonus_unique_pudge_6,,,,,,,,,,,,,,,,,
pudge,15,special_bonus_unique_pudge_5,,,,,,,,,,,,,,,,,
pudge,16,special_bonus_unique_pudge_3,,,,,,,,,,,,,,,,,
pudge,17,special_bonus_unique_pudge_1,,,,,,,,,,,,,,,,,
pugna,1,pugna_nether_blast,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.2 0.2 0.2 0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
pugna,2,pugna_decrepify,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2 0.2 0.2 0.2,,,,,,,,,,,,,,,
pugna,3,pugna_nether_ward,DOTA_ABILITY_BEHAVIOR_POINT,0.2 0.2 0.2 0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
pugna,4,pugna_oblivion_savant,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pugna,6,pugna_life_drain,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2 0.2 0.2,DAMAGE_TYPE_MAGICAL,,,1,channel_start,1,1,,1,1,1,1,,1,1
pugna,10,special_bonus_unique_pugna_4,,,,,,,,,,,,,,,,,
pugna,11,special_bonus_unique_pugna_6,,,,,,,,,,,,,,,,,
pugna,12,special_bonus_unique_pugna_decrepify_ally_movespeed,,,,,,,,,,,,,,,,,
pugna,13,special_bonus_hp_250,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
pugna,14,special_bonus_unique_pugna_1,,,,,,,,,,,,,,,,,
pugna,15,special_bonus_unique_pugna_5,,,,,,,,,,,,,,,,,
pugna,16,special_bonus_unique_pugna_2,,,,,,,,,,,,,,,,,
pugna,17,special_bonus_unique_pugna_3,,,,,,,,,,,,,,,,,
queenofpain,1,queenofpain_shadow_strike,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
queenofpain,2,queenofpain_blink,DOTA_ABILITY_BEHAVIOR_OVERSHOOT|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.33 0.33 0.33 0.33,,,,,,,,,1,,,,,,
queenofpain,3,queenofpain_scream_of_pain,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
queenofpain,4,queenofpain_succubus,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
queenofpain,6,queenofpain_sonic_wave,DOTA_ABILITY_BEHAVIOR_DIRECTIONAL|DOTA_ABILITY_BEHAVIOR_POINT,0.452 0.452 0.452,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
queenofpain,10,special_bonus_unique_queen_of_pain_1,,,,,,,,,,,,,,,,,
queenofpain,11,special_bonus_strength_7,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
queenofpain,12,special_bonus_unique_queen_of_pain_4,,,,,,,,,,,,,,,,,
queenofpain,13,special_bonus_attack_damage_30,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
queenofpain,14,special_bonus_unique_queen_of_pain_2,,,,,,,,,,,,,,,,,
queenofpain,15,special_bonus_unique_queen_of_pain_3,,,,,,,,,,,,,,,,,
queenofpain,16,special_bonus_unique_queen_of_pain_6,,,,,,,,,,,,,,,,,
queenofpain,17,special_bonus_unique_queen_of_pain_7,,,,,,,,,,,,,,,,,
rattletrap,1,rattletrap_battery_assault,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
rattletrap,2,rattletrap_power_cogs,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
rattletrap,3,rattletrap_rocket_flare,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
rattletrap,4,rattletrap_overclocking,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,1,,,,,,,,,,,,
rattletrap,5,rattletrap_jetpack,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,1,,,,,,,,,,,,,
rattletrap,6,rattletrap_hookshot,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,1,gap_close,,1,,1,1,1,1,,,
rattletrap,7,rattletrap_armor_power,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
rattletrap,8,rattletrap_jetpack_toggle,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_TOGGLE,0 0 0,,,,,,,,,,,,,,,
rattletrap,10,special_bonus_mp_regen_150,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
rattletrap,11,special_bonus_unique_clockwerk_hookshot_damage,,,,,,,,,,,,,,,,,
rattletrap,12,special_bonus_unique_clockwerk_5,,,,,,,,,,,,,,,,,
rattletrap,13,special_bonus_unique_clockwerk_3,,,,,,,,,,,,,,,,,
rattletrap,14,special_bonus_unique_clockwerk_4,,,,,,,,,,,,,,,,,
rattletrap,15,special_bonus_unique_clockwerk_2,,,,,,,,,,,,,,,,,
rattletrap,16,special_bonus_unique_clockwerk_rocket_flare_charges,,,,,,,,,,,,,,,,,
rattletrap,17,special_bonus_unique_clockwerk,,,,,,,,,,,,,,,,,
razor,1,razor_plasma_field,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0 0 0 0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
razor,2,razor_static_link,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,,,,,,,1,,,1,1,1,,,1
razor,3,razor_storm_surge,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
razor,4,razor_unstable_current,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
razor,6,razor_eye_of_the_storm,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
